year_month,sku_id,factory_type,factory,product_category,product_series,labor_unit_price,sku_source,monthly_order_qty,monthly_delivery_qty,monthly_delivery_labor_value
2025-07-01,SKU_000002,External,Factory_036,Gem-set Jewelry,Series_002,0.0,Unknown,11,0,0.0
2025-02-01,SKU_000002,External,Factory_085,Gem-set Jewelry,Series_002,0.0,Unknown,11,0,0.0
2025-03-01,SKU_000002,External,Factory_108,Gem-set Jewelry,Series_002,0.0,Unknown,11,0,0.0
2024-06-01,SKU_000002,In-house,Factory_022,Fixed-price Gold,Series_002,0.0,Unknown,11,0,0.0
2024-12-01,SKU_000002,In-house,Factory_095,Gold Jewelry,Series_002,0.0,Unknown,11,0,0.0
2025-04-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_002,0.0,Unknown,10,12,0.0
2023-12-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,10,11,0.0
2023-01-01,SKU_000002,External,Factory_013,Unknown,Series_002,0.0,Unknown,10,10,0.0
2023-03-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_002,0.0,Unknown,10,10,0.0
2025-05-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,10,10,0.0
2023-05-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,10,10,0.0
2023-08-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,10,10,0.0
2025-03-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,10,9,0.0
2024-06-01,SKU_000002,In-house,Factory_052,Unknown,Series_002,0.0,Unknown,10,7,0.0
2025-01-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,10,5,0.0
2023-10-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,10,2,0.0
2025-07-01,SKU_000002,External,Factory_119,Gem-set Jewelry,Series_002,0.0,Unknown,10,1,0.0
2025-03-01,SKU_000002,External,Factory_116,Fixed-price Gold,Series_002,0.0,Unknown,10,0,0.0
2025-02-01,SKU_000002,External,Factory_034,Fixed-price Gold,Series_002,0.0,Unknown,10,0,0.0
2025-04-01,SKU_000002,External,Factory_034,Fixed-price Gold,Series_002,0.0,Unknown,10,0,0.0
2025-06-01,SKU_000002,External,Factory_060,Fixed-price Gold,Series_002,0.0,Unknown,10,0,0.0
2025-03-01,SKU_000002,External,Factory_085,Fixed-price Gold,Series_002,0.0,Unknown,10,0,0.0
2025-05-01,SKU_000002,External,Factory_106,K-Gold & Platinum,Series_002,0.0,Unknown,10,0,0.0
2025-02-01,SKU_000002,External,Factory_112,Gem-set Jewelry,Series_002,0.0,Unknown,10,0,0.0
2025-05-01,SKU_000002,External,Factory_008,Gem-set Jewelry,Series_002,0.0,Unknown,10,0,0.0
2025-03-01,SKU_000002,External,Factory_102,Gold Jewelry,Series_002,0.0,Unknown,10,0,0.0
2024-12-01,SKU_000002,In-house,Factory_022,Fixed-price Gold,Series_002,0.0,Unknown,10,0,0.0
2025-07-01,SKU_000002,In-house,Factory_022,Fixed-price Gold,Series_002,0.0,Unknown,10,0,0.0
2024-05-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,0.0,Unknown,10,0,0.0
2024-11-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,0.0,Unknown,10,0,0.0
2025-03-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,0.0,Unknown,10,0,0.0
2024-05-01,SKU_000002,In-house,Factory_095,Gem-set Jewelry,Series_002,0.0,Unknown,10,0,0.0
2024-08-01,SKU_000002,In-house,Factory_095,Gem-set Jewelry,Series_002,0.0,Unknown,10,0,0.0
2025-07-01,SKU_000002,In-house,Factory_022,Gold Jewelry,Series_002,0.0,Unknown,10,0,0.0
2025-01-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,9,13,0.0
2023-11-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,9,10,0.0
2024-01-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,9,10,0.0
2024-07-01,SKU_000002,External,Factory_017,Gem-set Jewelry,Series_002,0.0,Unknown,9,9,0.0
2024-04-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_002,0.0,Unknown,9,9,0.0
2023-05-01,SKU_000002,External,Factory_100,Gem-set Jewelry,Series_002,0.0,Unknown,9,9,0.0
2023-07-01,SKU_000002,External,Factory_100,Gem-set Jewelry,Series_048,0.0,Unknown,9,9,0.0
2024-10-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,9,9,0.0
2023-09-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,9,9,0.0
2025-04-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,9,8,0.0
2025-02-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,9,6,0.0
2024-06-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,9,2,0.0
2025-05-01,SKU_000002,External,Factory_116,Gem-set Jewelry,Series_002,0.0,Unknown,9,1,0.0
2025-03-01,SKU_000002,External,Factory_110,Fixed-price Gold,Series_002,0.0,Unknown,9,0,0.0
2025-05-01,SKU_000002,External,Factory_119,Fixed-price Gold,Series_002,0.0,Unknown,9,0,0.0
2025-03-01,SKU_000002,External,Factory_127,Gem-set Jewelry,Series_002,0.0,Unknown,9,0,0.0
2025-05-01,SKU_000002,External,Factory_047,Gem-set Jewelry,Series_002,0.0,Unknown,9,0,0.0
2025-06-01,SKU_000002,External,Factory_106,Gem-set Jewelry,Series_002,0.0,Unknown,9,0,0.0
2025-02-01,SKU_000002,External,Factory_110,Gold Jewelry,Series_002,0.0,Unknown,9,0,0.0
2025-05-01,SKU_000002,In-house,Factory_095,Gem-set Jewelry,Series_002,0.0,Unknown,9,0,0.0
2024-03-01,SKU_000002,In-house,Factory_022,Gold Jewelry,Series_002,0.0,Unknown,9,0,0.0
2024-04-01,SKU_000002,In-house,Factory_022,Gold Jewelry,Series_002,0.0,Unknown,9,0,0.0
2025-06-01,SKU_000002,In-house,Factory_052,Unknown,Series_002,0.0,Unknown,8,37,0.0
2024-02-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,8,10,0.0
2023-06-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,8,9,0.0
2025-02-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,8,9,0.0
2025-01-01,SKU_000002,External,Factory_116,Gem-set Jewelry,Series_002,0.0,Unknown,8,8,0.0
2024-10-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_002,0.0,Unknown,8,8,0.0
2024-10-01,SKU_000002,External,Factory_090,Gem-set Jewelry,Series_002,0.0,Unknown,8,8,0.0
2024-12-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_048,0.0,Unknown,8,8,0.0
2024-09-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,8,8,0.0
2025-01-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,8,8,0.0
2024-07-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,8,8,0.0
2024-08-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,8,8,0.0
2025-04-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,8,6,0.0
2024-09-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,8,5,0.0
2024-12-01,SKU_000002,External,Factory_112,Fixed-price Gold,Series_002,0.0,Unknown,8,0,0.0
2025-03-01,SKU_000002,External,Factory_112,Fixed-price Gold,Series_002,0.0,Unknown,8,0,0.0
2024-09-01,SKU_000002,External,Factory_119,Fixed-price Gold,Series_002,0.0,Unknown,8,0,0.0
2024-12-01,SKU_000002,External,Factory_021,Fixed-price Gold,Series_002,0.0,Unknown,8,0,0.0
2025-03-01,SKU_000002,External,Factory_034,Fixed-price Gold,Series_002,0.0,Unknown,8,0,0.0
2024-12-01,SKU_000002,External,Factory_061,Fixed-price Gold,Series_002,0.0,Unknown,8,0,0.0
2025-03-01,SKU_000002,External,Factory_063,Fixed-price Gold,Series_002,0.0,Unknown,8,0,0.0
2025-03-01,SKU_000002,External,Factory_102,Gem-set Jewelry,Series_002,0.0,Unknown,8,0,0.0
2025-02-01,SKU_000002,External,Factory_016,Gold Jewelry,Series_002,0.0,Unknown,8,0,0.0
2024-11-01,SKU_000002,External,Factory_085,Gold Jewelry,Series_002,0.0,Unknown,8,0,0.0
2024-04-01,SKU_000002,In-house,Factory_022,Fixed-price Gold,Series_002,0.0,Unknown,8,0,0.0
2024-07-01,SKU_000002,In-house,Factory_022,Fixed-price Gold,Series_002,0.0,Unknown,8,0,0.0
2025-03-01,SKU_000002,In-house,Factory_048,Fixed-price Gold,Series_002,0.0,Unknown,8,0,0.0
2024-07-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,0.0,Unknown,8,0,0.0
2024-11-01,SKU_000002,In-house,Factory_022,Gold Jewelry,Series_002,0.0,Unknown,8,0,0.0
2025-04-01,SKU_000002,In-house,Factory_095,Gold Jewelry,Series_002,0.0,Unknown,8,0,0.0
2025-06-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,7,9,0.0
2025-06-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,7,9,0.0
2024-01-01,SKU_000002,External,Factory_116,Gem-set Jewelry,Series_002,0.0,Unknown,7,7,0.0
2022-05-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_002,0.0,Unknown,7,7,0.0
2025-05-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_048,0.0,Unknown,7,7,0.0
2023-11-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,7,7,0.0
2024-07-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,7,7,0.0
2023-06-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,7,6,0.0
2024-11-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,7,6,0.0
2023-04-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,7,5,0.0
2025-04-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,7,5,0.0
2024-08-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,7,3,0.0
2024-11-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,7,3,0.0
2025-02-01,SKU_000002,External,Factory_116,Fixed-price Gold,Series_002,0.0,Unknown,7,0,0.0
2025-04-01,SKU_000002,External,Factory_116,Fixed-price Gold,Series_002,0.0,Unknown,7,0,0.0
2024-12-01,SKU_000002,External,Factory_004,Fixed-price Gold,Series_002,0.0,Unknown,7,0,0.0
2025-01-01,SKU_000002,External,Factory_061,Fixed-price Gold,Series_002,0.0,Unknown,7,0,0.0
2025-03-01,SKU_000002,External,Factory_061,Fixed-price Gold,Series_002,0.0,Unknown,7,0,0.0
2025-02-01,SKU_000002,External,Factory_116,Gem-set Jewelry,Series_002,0.0,Unknown,7,0,0.0
2025-06-01,SKU_000002,External,Factory_024,Gem-set Jewelry,Series_002,0.0,Unknown,7,0,0.0
2024-12-01,SKU_000002,In-house,Factory_095,Fixed-price Gold,Series_002,0.0,Unknown,7,0,0.0
2024-09-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,0.0,Unknown,7,0,0.0
2024-03-01,SKU_000002,In-house,Factory_095,Gem-set Jewelry,Series_002,0.0,Unknown,7,0,0.0
2024-04-01,SKU_000002,In-house,Factory_095,Gem-set Jewelry,Series_002,0.0,Unknown,7,0,0.0
2024-09-01,SKU_000002,In-house,Factory_022,Gold Jewelry,Series_002,0.0,Unknown,7,0,0.0
2025-05-01,SKU_000002,In-house,Factory_095,Gold Jewelry,Series_002,0.0,Unknown,7,0,0.0
2025-07-01,SKU_000002,In-house,Factory_095,Gold Jewelry,Series_002,0.0,Unknown,7,0,0.0
2024-01-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,6,48,0.0
2023-05-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,6,8,0.0
2024-08-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,6,8,0.0
2023-12-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,6,7,0.0
2024-02-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,6,7,0.0
2022-09-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_002,0.0,Unknown,6,6,0.0
2024-06-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_002,0.0,Unknown,6,6,0.0
2025-01-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_002,0.0,Unknown,6,6,0.0
2024-05-01,SKU_000002,External,Factory_090,Gem-set Jewelry,Series_002,0.0,Unknown,6,6,0.0
2024-07-01,SKU_000002,External,Factory_090,Gem-set Jewelry,Series_002,0.0,Unknown,6,6,0.0
2024-11-01,SKU_000002,External,Factory_090,Gem-set Jewelry,Series_002,0.0,Unknown,6,6,0.0
2023-10-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_048,0.0,Unknown,6,6,0.0
2023-06-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,6,6,0.0
2023-07-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,6,6,0.0
2024-03-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,6,6,0.0
2024-05-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,6,6,0.0
2024-12-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,6,6,0.0
2025-07-01,SKU_000002,External,Factory_090,Gem-set Jewelry,Series_002,0.0,Unknown,6,4,0.0
2022-11-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_048,0.0,Unknown,6,4,0.0
2024-02-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,6,2,0.0
2024-05-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,6,2,0.0
2025-04-01,SKU_000002,External,Factory_119,Fixed-price Gold,Series_002,0.0,Unknown,6,0,0.0
2025-06-01,SKU_000002,External,Factory_003,Fixed-price Gold,Series_002,0.0,Unknown,6,0,0.0
2025-07-01,SKU_000002,External,Factory_004,Fixed-price Gold,Series_002,0.0,Unknown,6,0,0.0
2024-09-01,SKU_000002,External,Factory_061,Fixed-price Gold,Series_002,0.0,Unknown,6,0,0.0
2025-03-01,SKU_000002,External,Factory_024,Gem-set Jewelry,Series_002,0.0,Unknown,6,0,0.0
2025-06-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_002,0.0,Unknown,6,0,0.0
2023-12-01,SKU_000002,In-house,Factory_052,Unknown,Series_002,0.0,Unknown,6,0,0.0
2024-01-01,SKU_000002,In-house,Factory_095,Fixed-price Gold,Series_002,0.0,Unknown,6,0,0.0
2025-03-01,SKU_000002,In-house,Factory_095,Fixed-price Gold,Series_002,0.0,Unknown,6,0,0.0
2024-06-01,SKU_000002,In-house,Factory_022,K-Gold & Platinum,Series_002,0.0,Unknown,6,0,0.0
2024-11-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,0.0,Unknown,6,0,0.0
2025-01-01,SKU_000002,In-house,Factory_095,Gem-set Jewelry,Series_002,0.0,Unknown,6,0,0.0
2024-07-01,SKU_000002,In-house,Factory_022,Gold Jewelry,Series_002,0.0,Unknown,6,0,0.0
2024-01-01,SKU_000002,In-house,Factory_095,Gold Jewelry,Series_002,0.0,Unknown,6,0,0.0
2024-10-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,5,8,0.0
2024-09-01,SKU_000002,External,Factory_116,Gem-set Jewelry,Series_002,0.0,Unknown,5,5,0.0
2024-04-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_002,0.0,Unknown,5,5,0.0
2024-08-01,SKU_000002,External,Factory_090,Gem-set Jewelry,Series_002,0.0,Unknown,5,5,0.0
2022-10-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_048,0.0,Unknown,5,5,0.0
2024-01-01,SKU_000002,External,Factory_090,Gem-set Jewelry,Series_048,0.0,Unknown,5,5,0.0
2023-05-01,SKU_000002,External,Factory_100,Gem-set Jewelry,Series_048,0.0,Unknown,5,5,0.0
2024-10-01,SKU_000002,In-house,Factory_052,Unknown,Series_002,0.0,Unknown,5,5,0.0
2024-06-01,SKU_000002,In-house,Factory_122,Other,Series_002,0.0,Unknown,5,3,0.0
2025-05-01,SKU_000002,External,Factory_002,Fixed-price Gold,Series_002,0.0,Unknown,5,0,0.0
2025-03-01,SKU_000002,External,Factory_011,Fixed-price Gold,Series_002,0.0,Unknown,5,0,0.0
2024-08-01,SKU_000002,External,Factory_063,Fixed-price Gold,Series_002,0.0,Unknown,5,0,0.0
2025-03-01,SKU_000002,External,Factory_021,Gem-set Jewelry,Series_002,0.0,Unknown,5,0,0.0
2025-06-01,SKU_000002,External,Factory_060,Gem-set Jewelry,Series_002,0.0,Unknown,5,0,0.0
2024-12-01,SKU_000002,External,Factory_021,Gold Jewelry,Series_002,0.0,Unknown,5,0,0.0
2025-02-01,SKU_000002,External,Factory_021,Gold Jewelry,Series_002,0.0,Unknown,5,0,0.0
2025-06-01,SKU_000002,External,Factory_026,Gold Jewelry,Series_002,0.0,Unknown,5,0,0.0
2025-06-01,SKU_000002,External,Factory_060,Gold Jewelry,Series_002,0.0,Unknown,5,0,0.0
2024-08-01,SKU_000002,In-house,Factory_022,Fixed-price Gold,Series_002,0.0,Unknown,5,0,0.0
2025-06-01,SKU_000002,In-house,Factory_051,Fixed-price Gold,Series_002,0.0,Unknown,5,0,0.0
2023-12-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,0.0,Unknown,5,0,0.0
2022-08-01,SKU_000002,In-house,Factory_042,Gem-set Jewelry,Series_002,0.0,Unknown,5,0,0.0
2023-07-01,SKU_000002,In-house,Factory_095,Gem-set Jewelry,Series_002,0.0,Unknown,5,0,0.0
2023-09-01,SKU_000002,In-house,Factory_095,Gem-set Jewelry,Series_002,0.0,Unknown,5,0,0.0
2024-06-01,SKU_000002,In-house,Factory_095,Gem-set Jewelry,Series_002,0.0,Unknown,5,0,0.0
2024-10-01,SKU_000002,In-house,Factory_095,Gem-set Jewelry,Series_002,0.0,Unknown,5,0,0.0
2025-06-01,SKU_000002,In-house,Factory_095,Gold Jewelry,Series_002,0.0,Unknown,5,0,0.0
2023-07-01,SKU_000002,In-house,Factory_052,Unknown,Series_002,0.0,Unknown,4,12,0.0
2024-09-01,SKU_000002,In-house,Factory_052,Unknown,Series_002,0.0,Unknown,4,5,0.0
2023-07-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,4,5,0.0
2024-06-01,SKU_000002,In-house,Factory_020,Other,Series_002,0.0,Unknown,4,5,0.0
2022-05-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_048,0.0,Unknown,4,4,0.0
2022-07-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_048,0.0,Unknown,4,4,0.0
2023-03-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_048,0.0,Unknown,4,4,0.0
2023-06-01,SKU_000002,External,Factory_100,Gem-set Jewelry,Series_048,0.0,Unknown,4,4,0.0
2023-09-01,SKU_000002,External,Factory_100,Gem-set Jewelry,Series_048,0.0,Unknown,4,4,0.0
2024-04-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,4,4,0.0
2024-07-01,SKU_000002,External,Factory_078,Gem-set Jewelry,Series_002,0.0,Unknown,4,3,0.0
2025-03-01,SKU_000002,In-house,Factory_052,Unknown,Series_002,0.0,Unknown,4,1,0.0
2024-05-01,SKU_000002,External,Factory_124,Fixed-price Gold,Series_002,0.0,Unknown,4,0,0.0
2025-04-01,SKU_000002,External,Factory_003,Fixed-price Gold,Series_002,0.0,Unknown,4,0,0.0
2025-04-01,SKU_000002,External,Factory_004,Fixed-price Gold,Series_002,0.0,Unknown,4,0,0.0
2025-05-01,SKU_000002,External,Factory_041,Fixed-price Gold,Series_002,0.0,Unknown,4,0,0.0
2024-05-01,SKU_000002,External,Factory_061,Fixed-price Gold,Series_002,0.0,Unknown,4,0,0.0
2025-02-01,SKU_000002,External,Factory_061,Fixed-price Gold,Series_002,0.0,Unknown,4,0,0.0
2025-05-01,SKU_000002,External,Factory_084,Fixed-price Gold,Series_002,0.0,Unknown,4,0,0.0
2025-06-01,SKU_000002,External,Factory_116,K-Gold & Platinum,Series_002,0.0,Unknown,4,0,0.0
2025-03-01,SKU_000002,External,Factory_112,Gem-set Jewelry,Series_002,0.0,Unknown,4,0,0.0
2024-10-01,SKU_000002,External,Factory_008,Gem-set Jewelry,Series_002,0.0,Unknown,4,0,0.0
2025-06-01,SKU_000002,External,Factory_010,Gem-set Jewelry,Series_002,0.0,Unknown,4,0,0.0
2025-06-01,SKU_000002,External,Factory_085,Gem-set Jewelry,Series_002,0.0,Unknown,4,0,0.0
2025-03-01,SKU_000002,External,Factory_004,Gold Jewelry,Series_002,0.0,Unknown,4,0,0.0
2025-01-01,SKU_000002,External,Factory_016,Gold Jewelry,Series_002,0.0,Unknown,4,0,0.0
2025-04-01,SKU_000002,External,Factory_021,Gold Jewelry,Series_002,0.0,Unknown,4,0,0.0
2024-03-01,SKU_000002,In-house,Factory_022,Fixed-price Gold,Series_002,0.0,Unknown,4,0,0.0
2024-05-01,SKU_000002,In-house,Factory_022,Fixed-price Gold,Series_002,0.0,Unknown,4,0,0.0
2025-01-01,SKU_000002,In-house,Factory_022,Fixed-price Gold,Series_002,0.0,Unknown,4,0,0.0
2023-08-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,0.0,Unknown,4,0,0.0
2023-10-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,0.0,Unknown,4,0,0.0
2023-11-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,0.0,Unknown,4,0,0.0
2024-12-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,0.0,Unknown,4,0,0.0
2025-01-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,0.0,Unknown,4,0,0.0
2025-02-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,0.0,Unknown,4,0,0.0
2024-06-01,SKU_000002,In-house,Factory_022,Gold Jewelry,Series_002,0.0,Unknown,4,0,0.0
2024-08-01,SKU_000002,In-house,Factory_022,Gold Jewelry,Series_002,0.0,Unknown,4,0,0.0
2025-07-01,SKU_000002,In-house,Factory_051,Gold Jewelry,Series_002,0.0,Unknown,4,0,0.0
2025-02-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,3,11,0.0
2025-06-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_002,0.0,Unknown,3,6,0.0
2025-05-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,3,6,0.0
2025-06-01,SKU_000002,In-house,Factory_051,Unknown,Series_002,0.0,Unknown,3,5,0.0
2022-12-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_002,0.0,Unknown,3,4,0.0
2023-11-01,SKU_000002,External,Factory_116,Gem-set Jewelry,Series_002,0.0,Unknown,3,3,0.0
2024-04-01,SKU_000002,External,Factory_116,Gem-set Jewelry,Series_002,0.0,Unknown,3,3,0.0
2024-05-01,SKU_000002,External,Factory_116,Gem-set Jewelry,Series_002,0.0,Unknown,3,3,0.0
2024-08-01,SKU_000002,External,Factory_116,Gem-set Jewelry,Series_002,0.0,Unknown,3,3,0.0
2022-10-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_002,0.0,Unknown,3,3,0.0
2023-04-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_002,0.0,Unknown,3,3,0.0
2022-11-01,SKU_000002,External,Factory_065,Gem-set Jewelry,Series_002,0.0,Unknown,3,3,0.0
2023-06-01,SKU_000002,External,Factory_100,Gem-set Jewelry,Series_002,0.0,Unknown,3,3,0.0
2024-05-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_048,0.0,Unknown,3,3,0.0
2022-09-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_048,0.0,Unknown,3,3,0.0
2023-09-01,SKU_000002,In-house,Factory_052,Unknown,Series_002,0.0,Unknown,3,3,0.0
2024-03-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,0.0,Unknown,3,1,0.0
2025-03-01,SKU_000002,External,Factory_021,Fixed-price Gold,Series_002,0.0,Unknown,3,0,0.0
2024-01-01,SKU_000002,External,Factory_061,Fixed-price Gold,Series_002,0.0,Unknown,3,0,0.0
2025-01-01,SKU_000002,External,Factory_041,K-Gold & Platinum,Series_002,0.0,Unknown,3,0,0.0
2025-01-01,SKU_000002,External,Factory_047,K-Gold & Platinum,Series_002,0.0,Unknown,3,0,0.0
2025-03-01,SKU_000002,External,Factory_115,Gem-set Jewelry,Series_002,0.0,Unknown,3,0,0.0
2023-05-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_002,0.0,Unknown,3,0,0.0
2025-04-01,SKU_000002,External,Factory_060,Gem-set Jewelry,Series_002,0.0,Unknown,3,0,0.0
2025-07-01,SKU_000002,External,Factory_060,Gem-set Jewelry,Series_002,0.0,Unknown,3,0,0.0
2025-02-01,SKU_000002,External,Factory_090,Gem-set Jewelry,Series_002,0.0,Unknown,3,0,0.0
2024-01-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_048,0.0,Unknown,3,0,0.0
2025-02-01,SKU_000002,External,Factory_116,Gold Jewelry,Series_002,0.0,Unknown,3,0,0.0
2025-01-01,SKU_000002,External,Factory_021,Gold Jewelry,Series_002,0.0,Unknown,3,0,0.0
2025-03-01,SKU_000002,External,Factory_045,Gold Jewelry,Series_002,0.0,Unknown,3,0,0.0
